ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTTUBE
3,VENTMACH,->,MINVOLSET
4,PVSAT,->,HISTORY
5,PVSAT,->,SAO2
6,HREKG,->,KINKEDTUBE
7,HREKG,->,HR
8,HRBP,->,ERRLOWOUTPUT
9,MINVOL,->,VENTALV
10,KINKEDTUBE,->,SHUNT
11,LVFAILURE,->,LVEDVOLUME
12,LVEDVOLUME,->,PCWP
13,LVEDVOLUME,->,CVP
14,HYPOVOLEMIA,->,STROKEVOLUME
15,HYPOVOLEMIA,->,LVEDVOLUME
16,ANAPHYLAXIS,->,KINKEDTUBE
17,ANAPHYLAXIS,->,HRSAT
18,VENTTUBE,->,DISCONNECT
19,VENTTUBE,->,VENTMACH
20,VENTALV,->,VENTLUNG
21,VENTALV,->,INTUBATION
22,VENTALV,->,ARTCO2
23,HR,->,HRBP
24,HR,->,HRSAT
25,HR,->,CATECHOL
26,HR,->,CO
27,BP,->,TPR
28,CVP,->,LVFAILURE
