ID,Variable1,Dependency,Variable2
1,MINVOLSET,->,VENTMACH
2,DISCONNECT,->,VENTTUBE
3,PVSAT,->,SAO2
4,EXPCO2,->,VENTLUNG
5,HREKG,->,ERRCAUTER
6,HREKG,->,HRSAT
7,HREKG,->,HR
8,ERRLOWOUTPUT,->,KINKEDTUBE
9,ERRLOWOUTPUT,->,HISTORY
10,MINVOL,->,EXPCO2
11,KINKEDTUBE,->,INSUFFANESTH
12,LVEDVOLUME,->,LVFAILURE
13,LVEDVOLUME,->,HYPOVOLEMIA
14,LVEDVOLUME,->,PCWP
15,LVEDVOLUME,->,CVP
16,INTUBATION,->,MINVOL
17,INTUBATION,->,SHUNT
18,VENTTUBE,->,PRESS
19,CATECHOL,->,FIO2
20,ARTCO2,->,VENTALV
21,ARTCO2,->,CATECHOL
22,HR,->,HRBP
23,HR,->,CO
24,CO,->,STROKEVOLUME
25,TPR,->,BP
