ID,Variable1,Dependency,Variable2
1,MINVOLSET,->,VENTMACH
2,VENTMACH,->,VENTTUBE
3,FIO2,->,KINKEDTUBE
4,EXPCO2,->,VENTLUNG
5,HREKG,->,ERRCAUTER
6,HREKG,->,HRSAT
7,ERRCAUTER,->,SHUNT
8,HRBP,->,ERRLOWOUTPUT
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,HYPOVOLEMIA
11,LVEDVOLUME,->,PCWP
12,LVEDVOLUME,->,CVP
13,HYPOVOLEMIA,->,INSUFFANESTH
14,VENTTUBE,->,DISCONNECT
15,VENTTUBE,->,PRESS
16,CATECHOL,->,SAO2
17,ARTCO2,->,EXPCO2
18,ARTCO2,->,MINVOL
19,ARTCO2,->,VENTALV
20,HR,->,HREKG
21,HR,->,HRBP
22,HR,->,CATECHOL
23,HR,->,CO
24,CO,->,STROKEVOLUME
25,BP,->,TPR
26,TPR,->,HR
27,PULMEMBOLUS,->,SHUNT
28,SAO2,->,PVSAT
