ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,DISCONNECT,->,PRESS
4,VENTMACH,->,VENTTUBE
5,PVSAT,->,SAO2
6,HREKG,->,ERRCAUTER
7,HREKG,->,HRSAT
8,HRBP,->,ERRLOWOUTPUT
9,HRBP,->,HR
10,LVFAILURE,->,HISTORY
11,LVEDVOLUME,->,HYPOVOLEMIA
12,LVEDVOLUME,->,PCWP
13,LVEDVOLUME,->,CVP
14,HRSAT,->,HRBP
15,INTUBATION,->,VENTALV
16,INTUBATION,->,SHUNT
17,VENTTUBE,->,DISCONNECT
18,VENTALV,->,MINVOL
19,VENTALV,->,ARTCO2
20,HR,->,CATECHOL
21,HR,->,CO
22,CO,->,STROKEVOLUME
23,CO,->,BP
24,BP,->,TPR
25,SHUNT,->,PULMEMBOLUS
