ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,VENTLUNG,->,VENTALV
3,DISCONNECT,->,ANAPHYLAXIS
4,VENTMACH,->,MINVOLSET
5,HREKG,->,ERRCAUTER
6,HREKG,->,HRSAT
7,HREKG,->,CATECHOL
8,HREKG,->,HR
9,HRBP,->,ERRLOWOUTPUT
10,LVFAILURE,->,LVEDVOLUME
11,LVEDVOLUME,->,HYPOVOLEMIA
12,LVEDVOLUME,->,PCWP
13,LVEDVOLUME,->,CVP
14,HISTORY,->,LVFAILURE
15,VENTTUBE,->,VENTLUNG
16,VENTTUBE,->,DISCONNECT
17,VENTTUBE,->,VENTMACH
18,VENTALV,->,EXPCO2
19,VENTALV,->,ARTCO2
20,HR,->,HRBP
21,HR,->,CO
22,CO,->,STROKEVOLUME
23,TPR,->,BP
24,SHUNT,->,INTUBATION
25,SHUNT,->,PULMEMBOLUS
26,SAO2,->,PVSAT
