ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,VENTMACH,->,MINVOLSET
3,PRESS,->,KINKEDTUBE
4,ERRCAUTER,->,HRSAT
5,HRBP,->,ERRLOWOUTPUT
6,LVFAILURE,->,HISTORY
7,LVEDVOLUME,->,PCWP
8,LVEDVOLUME,->,CVP
9,HRSAT,->,HREKG
10,HRSAT,->,HR
11,VENTTUBE,->,DISCONNECT
12,VENTTUBE,->,VENTMACH
13,VENTALV,->,VENTLUNG
14,VENTALV,->,ARTCO2
15,CATECHOL,->,TPR
16,ARTCO2,->,EXPCO2
17,ARTCO2,->,SAO2
18,HR,->,HRBP
19,HR,->,CATECHOL
20,HR,->,CO
21,CO,->,STROKEVOLUME
22,TPR,->,BP
23,PCWP,->,HYPOVOLEMIA
24,SHUNT,->,INTUBATION
25,PULMEMBOLUS,->,SHUNT
26,SAO2,->,PVSAT
