ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTMACH,->,MINVOLSET
3,PVSAT,->,SAO2
4,HREKG,->,ERRCAUTER
5,HREKG,->,HRSAT
6,HRBP,->,ERRLOWOUTPUT
7,HRBP,->,HR
8,LVFAILURE,->,HISTORY
9,LVEDVOLUME,->,CVP
10,HYPOVOLEMIA,->,PCWP
11,VENTTUBE,->,DISCONNECT
12,VENTTUBE,->,VENTMACH
13,VENTTUBE,->,PRESS
14,VENTALV,->,MINVOL
15,VENTALV,->,ARTCO2
16,CATECHOL,->,TPR
17,HR,->,CATECHOL
18,HR,->,CO
19,CO,->,STROKEVOLUME
20,CO,->,BP
21,TPR,->,BP
22,PCWP,->,LVEDVOLUME
23,SHUNT,->,INTUBATION
24,PULMEMBOLUS,->,PAP
25,PULMEMBOLUS,->,SHUNT
