ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,SHUNT
2,PVSAT,->,SAO2
3,EXPCO2,->,ARTCO2
4,HREKG,->,ERRCAUTER
5,HREKG,->,HRBP
6,HREKG,->,HRSAT
7,HREKG,->,HR
8,HRBP,->,ERRLOWOUTPUT
9,LVFAILURE,->,LVEDVOLUME
10,LVFAILURE,->,HISTORY
11,LVFAILURE,->,CATECHOL
12,LVFAILURE,->,PULMEMBOLUS
13,LVEDVOLUME,->,HYPOVOLEMIA
14,LVEDVOLUME,->,PCWP
15,LVEDVOLUME,->,CVP
16,HYPOVOLEMIA,->,ANAPHYLAXIS
17,VENTTUBE,->,VENTLUNG
18,VENTTUBE,->,MINVOLSET
19,VENTTUBE,->,DISCONNECT
20,VENTTUBE,->,VENTMACH
21,VENTTUBE,->,MINVOL
22,VENTTUBE,->,VENTALV
23,HR,->,CO
24,CO,->,STROKEVOLUME
25,TPR,->,BP
26,PULMEMBOLUS,->,PAP
