ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,PVSAT,->,SAO2
4,HREKG,->,ERRCAUTER
5,HREKG,->,HRBP
6,HREKG,->,HR
7,ERRCAUTER,->,FIO2
8,LVFAILURE,->,HISTORY
9,LVFAILURE,->,INSUFFANESTH
10,LVEDVOLUME,->,PCWP
11,LVEDVOLUME,->,CVP
12,HYPOVOLEMIA,->,LVEDVOLUME
13,VENTTUBE,->,MINVOLSET
14,VENTTUBE,->,DISCONNECT
15,VENTTUBE,->,VENTMACH
16,VENTALV,->,ARTCO2
17,ARTCO2,->,ERRLOWOUTPUT
18,ARTCO2,->,MINVOL
19,ARTCO2,->,KINKEDTUBE
20,ARTCO2,->,VENTTUBE
21,HR,->,HRSAT
22,HR,->,CATECHOL
23,HR,->,CO
24,BP,->,TPR
25,SHUNT,->,PAP
26,SHUNT,->,INTUBATION
27,SHUNT,->,PULMEMBOLUS
