ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,MINVOLSET,->,VENTMACH
4,VENTMACH,->,VENTTUBE
5,PRESS,->,KINKEDTUBE
6,HREKG,->,ERRCAUTER
7,HRBP,->,ERRLOWOUTPUT
8,HRBP,->,HR
9,MINVOL,->,INTUBATION
10,MINVOL,->,ARTCO2
11,STROKEVOLUME,->,CO
12,STROKEVOLUME,->,BP
13,LVFAILURE,->,HISTORY
14,LVEDVOLUME,->,LVFAILURE
15,LVEDVOLUME,->,PCWP
16,LVEDVOLUME,->,CVP
17,HYPOVOLEMIA,->,STROKEVOLUME
18,HRSAT,->,HREKG
19,ANAPHYLAXIS,->,LVEDVOLUME
20,INTUBATION,->,SHUNT
21,VENTTUBE,->,VENTLUNG
22,VENTTUBE,->,DISCONNECT
23,VENTTUBE,->,ANAPHYLAXIS
24,CATECHOL,->,HRBP
25,ARTCO2,->,VENTALV
26,HR,->,HRSAT
27,HR,->,CO
28,BP,->,TPR
29,TPR,->,CATECHOL
30,PCWP,->,HYPOVOLEMIA
