ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,VENTMACH
4,DISCONNECT,->,PRESS
5,PRESS,->,KINKEDTUBE
6,PVSAT,->,SAO2
7,HREKG,->,HRSAT
8,HREKG,->,HR
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,HYPOVOLEMIA
11,LVEDVOLUME,->,CVP
12,HRSAT,->,ERRCAUTER
13,HRSAT,->,HRBP
14,INTUBATION,->,SHUNT
15,VENTTUBE,->,DISCONNECT
16,VENTALV,->,MINVOL
17,VENTALV,->,VENTTUBE
18,VENTALV,->,ARTCO2
19,HR,->,CATECHOL
20,HR,->,CO
21,CO,->,STROKEVOLUME
22,CO,->,BP
23,BP,->,TPR
24,BP,->,INSUFFANESTH
25,PCWP,->,LVEDVOLUME
26,SHUNT,->,PULMEMBOLUS
27,PULMEMBOLUS,->,PAP
