ID,Variable1,Dependency,Variable2
1,MINVOLSET,->,VENTMACH
2,MINVOLSET,->,PAP
3,DISCONNECT,->,VENTTUBE
4,PRESS,->,KINKEDTUBE
5,PVSAT,->,SAO2
6,HREKG,->,HRBP
7,HREKG,->,HR
8,ERRCAUTER,->,HRSAT
9,HRBP,->,ERRLOWOUTPUT
10,HRBP,->,CATECHOL
11,MINVOL,->,VENTLUNG
12,LVEDVOLUME,->,PCWP
13,LVEDVOLUME,->,CVP
14,HRSAT,->,HREKG
15,ANAPHYLAXIS,->,TPR
16,INTUBATION,->,SHUNT
17,VENTTUBE,->,ARTCO2
18,VENTALV,->,MINVOL
19,ARTCO2,->,EXPCO2
20,ARTCO2,->,VENTALV
21,HR,->,CO
22,CO,->,STROKEVOLUME
23,CO,->,BP
24,BP,->,TPR
25,BP,->,INSUFFANESTH
26,PCWP,->,HYPOVOLEMIA
