ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,MINVOLSET,->,VENTMACH
3,VENTMACH,->,VENTTUBE
4,FIO2,->,PULMEMBOLUS
5,PVSAT,->,SAO2
6,EXPCO2,->,VENTLUNG
7,HREKG,->,ERRCAUTER
8,HREKG,->,HRSAT
9,HRBP,->,ERRLOWOUTPUT
10,HRBP,->,HR
11,LVFAILURE,->,HISTORY
12,LVEDVOLUME,->,LVFAILURE
13,LVEDVOLUME,->,HYPOVOLEMIA
14,LVEDVOLUME,->,PCWP
15,LVEDVOLUME,->,CVP
16,INTUBATION,->,SHUNT
17,VENTTUBE,->,DISCONNECT
18,VENTTUBE,->,PRESS
19,VENTALV,->,MINVOLSET
20,VENTALV,->,ARTCO2
21,ARTCO2,->,EXPCO2
22,HR,->,FIO2
23,HR,->,CATECHOL
24,HR,->,CO
25,CO,->,STROKEVOLUME
26,CO,->,BP
27,CO,->,TPR
28,TPR,->,BP
