ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,VENTMACH,->,VENTTUBE
4,PVSAT,->,SAO2
5,HREKG,->,HRSAT
6,ERRLOWOUTPUT,->,HRBP
7,KINKEDTUBE,->,PRESS
8,LVFAILURE,->,HISTORY
9,LVFAILURE,->,ANAPHYLAXIS
10,LVEDVOLUME,->,HYPOVOLEMIA
11,LVEDVOLUME,->,CVP
12,HRSAT,->,ERRCAUTER
13,HRSAT,->,HR
14,VENTTUBE,->,DISCONNECT
15,VENTALV,->,MINVOL
16,VENTALV,->,ARTCO2
17,CATECHOL,->,TPR
18,HR,->,HRBP
19,HR,->,CATECHOL
20,HR,->,CO
21,CO,->,STROKEVOLUME
22,CO,->,BP
23,TPR,->,BP
24,PCWP,->,LVEDVOLUME
25,SHUNT,->,INTUBATION
