ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTTUBE
3,HREKG,->,ERRCAUTER
4,HREKG,->,HRSAT
5,HREKG,->,CATECHOL
6,HRBP,->,ERRLOWOUTPUT
7,HRBP,->,HR
8,MINVOL,->,INTUBATION
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,HYPOVOLEMIA
11,LVEDVOLUME,->,CVP
12,INTUBATION,->,SHUNT
13,VENTTUBE,->,DISCONNECT
14,VENTTUBE,->,VENTMACH
15,VENTTUBE,->,PRESS
16,VENTALV,->,MINVOL
17,VENTALV,->,ARTCO2
18,HR,->,HREKG
19,HR,->,CO
20,CO,->,STROKEVOLUME
21,TPR,->,BP
22,PCWP,->,LVEDVOLUME
23,SHUNT,->,PULMEMBOLUS
24,PULMEMBOLUS,->,PAP
