ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTMACH,->,MINVOLSET
4,VENTMACH,->,VENTTUBE
5,PVSAT,->,SAO2
6,HREKG,->,ERRCAUTER
7,HREKG,->,HRSAT
8,HREKG,->,CO
9,ERRCAUTER,->,PULMEMBOLUS
10,HRBP,->,ERRLOWOUTPUT
11,HRBP,->,HR
12,LVFAILURE,->,HISTORY
13,LVEDVOLUME,->,LVFAILURE
14,LVEDVOLUME,->,HYPOVOLEMIA
15,LVEDVOLUME,->,PCWP
16,ANAPHYLAXIS,->,PAP
17,INTUBATION,->,SHUNT
18,VENTTUBE,->,DISCONNECT
19,VENTTUBE,->,PRESS
20,CATECHOL,->,PULMEMBOLUS
21,ARTCO2,->,VENTALV
22,HR,->,CATECHOL
23,CO,->,STROKEVOLUME
24,CO,->,BP
25,TPR,->,BP
26,PULMEMBOLUS,->,FIO2
27,PULMEMBOLUS,->,HRSAT
28,CVP,->,LVEDVOLUME
