ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTMACH,->,MINVOLSET
3,PVSAT,->,SAO2
4,HRBP,->,ERRLOWOUTPUT
5,KINKEDTUBE,->,PRESS
6,LVEDVOLUME,->,HYPOVOLEMIA
7,LVEDVOLUME,->,PCWP
8,LVEDVOLUME,->,CVP
9,HRSAT,->,HREKG
10,HRSAT,->,ERRCAUTER
11,HRSAT,->,CATECHOL
12,HRSAT,->,HR
13,HISTORY,->,LVFAILURE
14,INTUBATION,->,VENTALV
15,INTUBATION,->,SHUNT
16,VENTTUBE,->,DISCONNECT
17,VENTTUBE,->,VENTMACH
18,VENTALV,->,MINVOL
19,VENTALV,->,ARTCO2
20,HR,->,HRBP
21,HR,->,CO
22,CO,->,STROKEVOLUME
23,CO,->,BP
24,TPR,->,BP
