ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,VENTALV
2,VENTMACH,->,MINVOLSET
3,VENTMACH,->,VENTTUBE
4,PVSAT,->,SAO2
5,HREKG,->,HR
6,ERRLOWOUTPUT,->,HRBP
7,STROKEVOLUME,->,CO
8,LVFAILURE,->,LVEDVOLUME
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,HYPOVOLEMIA
11,LVEDVOLUME,->,PCWP
12,LVEDVOLUME,->,CVP
13,HYPOVOLEMIA,->,STROKEVOLUME
14,HRSAT,->,HREKG
15,HRSAT,->,ERRCAUTER
16,INTUBATION,->,SHUNT
17,VENTTUBE,->,VENTLUNG
18,VENTTUBE,->,DISCONNECT
19,VENTTUBE,->,PRESS
20,VENTALV,->,MINVOL
21,VENTALV,->,ARTCO2
22,ARTCO2,->,EXPCO2
23,HR,->,HRBP
24,HR,->,CATECHOL
25,HR,->,CO
26,TPR,->,BP
27,PULMEMBOLUS,->,SHUNT
28,CVP,->,INSUFFANESTH
