ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,VENTMACH,->,VENTTUBE
4,HREKG,->,ERRCAUTER
5,ERRCAUTER,->,HRSAT
6,HRBP,->,ERRLOWOUTPUT
7,STROKEVOLUME,->,CO
8,LVFAILURE,->,STROKEVOLUME
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,LVFAILURE
11,LVEDVOLUME,->,HYPOVOLEMIA
12,LVEDVOLUME,->,PCWP
13,LVEDVOLUME,->,CVP
14,VENTTUBE,->,MINVOLSET
15,VENTTUBE,->,DISCONNECT
16,VENTALV,->,ARTCO2
17,CATECHOL,->,PVSAT
18,CATECHOL,->,HR
19,ARTCO2,->,MINVOL
20,ARTCO2,->,CATECHOL
21,HR,->,FIO2
22,HR,->,HREKG
23,HR,->,HRBP
24,HR,->,HRSAT
25,HR,->,CO
26,CO,->,BP
27,BP,->,TPR
28,BP,->,INSUFFANESTH
29,SHUNT,->,INTUBATION
30,PULMEMBOLUS,->,ERRCAUTER
31,PULMEMBOLUS,->,SHUNT
