ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTMACH,->,MINVOLSET
3,PVSAT,->,SAO2
4,HRBP,->,ERRLOWOUTPUT
5,STROKEVOLUME,->,CO
6,LVFAILURE,->,HISTORY
7,LVEDVOLUME,->,LVFAILURE
8,LVEDVOLUME,->,HYPOVOLEMIA
9,LVEDVOLUME,->,PCWP
10,LVEDVOLUME,->,CVP
11,HYPOVOLEMIA,->,STROKEVOLUME
12,HRSAT,->,HREKG
13,HRSAT,->,ERRCAUTER
14,HRSAT,->,HR
15,VENTTUBE,->,DISCONNECT
16,VENTTUBE,->,VENTMACH
17,VENTTUBE,->,PRESS
18,VENTALV,->,MINVOL
19,VENTALV,->,ARTCO2
20,CATECHOL,->,CO
21,HR,->,HRBP
22,HR,->,CATECHOL
23,CO,->,BP
24,TPR,->,BP
25,SHUNT,->,INTUBATION
26,SHUNT,->,PULMEMBOLUS
27,PULMEMBOLUS,->,PAP
