ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,DISCONNECT,->,PAP
4,DISCONNECT,->,VENTTUBE
5,PVSAT,->,SAO2
6,HREKG,->,ERRCAUTER
7,HRBP,->,ERRLOWOUTPUT
8,LVFAILURE,->,LVEDVOLUME
9,LVEDVOLUME,->,HYPOVOLEMIA
10,LVEDVOLUME,->,PCWP
11,LVEDVOLUME,->,CVP
12,HRSAT,->,HREKG
13,HRSAT,->,HR
14,HISTORY,->,LVFAILURE
15,VENTALV,->,VENTLUNG
16,VENTALV,->,ARTCO2
17,CATECHOL,->,MINVOLSET
18,CATECHOL,->,VENTMACH
19,HR,->,HRBP
20,HR,->,CO
21,CO,->,STROKEVOLUME
22,BP,->,KINKEDTUBE
23,BP,->,TPR
