ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,VENTMACH,->,VENTTUBE
4,PRESS,->,KINKEDTUBE
5,ERRCAUTER,->,HREKG
6,HRBP,->,ERRLOWOUTPUT
7,MINVOL,->,VENTLUNG
8,LVFAILURE,->,HISTORY
9,LVEDVOLUME,->,HYPOVOLEMIA
10,LVEDVOLUME,->,PCWP
11,LVEDVOLUME,->,CVP
12,HYPOVOLEMIA,->,INSUFFANESTH
13,HRSAT,->,ERRCAUTER
14,VENTTUBE,->,DISCONNECT
15,VENTALV,->,MINVOL
16,VENTALV,->,ARTCO2
17,CATECHOL,->,HREKG
18,CATECHOL,->,HR
19,ARTCO2,->,FIO2
20,HR,->,HRBP
21,HR,->,HRSAT
22,HR,->,CO
23,CO,->,STROKEVOLUME
24,CO,->,BP
25,BP,->,TPR
26,SHUNT,->,INTUBATION
27,PULMEMBOLUS,->,SHUNT
