ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTLUNG,->,VENTALV
4,VENTLUNG,->,SHUNT
5,MINVOLSET,->,VENTMACH
6,DISCONNECT,->,HREKG
7,DISCONNECT,->,CATECHOL
8,PVSAT,->,KINKEDTUBE
9,PVSAT,->,SAO2
10,HREKG,->,HRSAT
11,HRBP,->,ERRLOWOUTPUT
12,HRBP,->,HR
13,LVFAILURE,->,HISTORY
14,LVEDVOLUME,->,HYPOVOLEMIA
15,LVEDVOLUME,->,CVP
16,HRSAT,->,ERRCAUTER
17,VENTTUBE,->,VENTLUNG
18,VENTALV,->,ARTCO2
19,HR,->,CO
20,CO,->,DISCONNECT
21,CO,->,PRESS
22,CO,->,STROKEVOLUME
23,BP,->,TPR
24,PCWP,->,LVEDVOLUME
25,PULMEMBOLUS,->,SHUNT
