ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,VENTMACH
4,MINVOLSET,->,VENTTUBE
5,VENTMACH,->,PULMEMBOLUS
6,PVSAT,->,SAO2
7,HREKG,->,HRSAT
8,ERRCAUTER,->,HREKG
9,HRBP,->,ERRLOWOUTPUT
10,ERRLOWOUTPUT,->,FIO2
11,ERRLOWOUTPUT,->,SHUNT
12,KINKEDTUBE,->,PRESS
13,STROKEVOLUME,->,CO
14,LVFAILURE,->,HISTORY
15,LVEDVOLUME,->,CVP
16,HYPOVOLEMIA,->,STROKEVOLUME
17,HYPOVOLEMIA,->,PCWP
18,ANAPHYLAXIS,->,TPR
19,VENTTUBE,->,DISCONNECT
20,VENTALV,->,MINVOL
21,VENTALV,->,INTUBATION
22,VENTALV,->,ARTCO2
23,CATECHOL,->,HR
24,ARTCO2,->,PVSAT
25,HR,->,HREKG
26,HR,->,HRBP
27,HR,->,CO
28,CO,->,BP
29,BP,->,ANAPHYLAXIS
30,BP,->,TPR
31,PCWP,->,LVEDVOLUME
32,INSUFFANESTH,->,ANAPHYLAXIS
33,PULMEMBOLUS,->,SHUNT
