ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,VENTMACH,->,VENTTUBE
4,HREKG,->,ERRCAUTER
5,ERRCAUTER,->,HRSAT
6,HRBP,->,ERRLOWOUTPUT
7,MINVOL,->,VENTALV
8,STROKEVOLUME,->,CO
9,LVFAILURE,->,HISTORY
10,LVFAILURE,->,ANAPHYLAXIS
11,LVEDVOLUME,->,STROKEVOLUME
12,LVEDVOLUME,->,CVP
13,HYPOVOLEMIA,->,KINKEDTUBE
14,ANAPHYLAXIS,->,FIO2
15,INTUBATION,->,SHUNT
16,VENTTUBE,->,DISCONNECT
17,VENTTUBE,->,MINVOL
18,VENTALV,->,VENTLUNG
19,VENTALV,->,INTUBATION
20,VENTALV,->,ARTCO2
21,CATECHOL,->,HR
22,ARTCO2,->,SAO2
23,HR,->,HREKG
24,HR,->,HRBP
25,HR,->,HRSAT
26,CO,->,BP
27,BP,->,TPR
28,TPR,->,CATECHOL
29,PCWP,->,LVEDVOLUME
30,PCWP,->,HYPOVOLEMIA
31,SHUNT,->,PULMEMBOLUS
32,PULMEMBOLUS,->,PAP
33,SAO2,->,PVSAT
