ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,VENTMACH
4,DISCONNECT,->,VENTTUBE
5,VENTMACH,->,VENTTUBE
6,PRESS,->,KINKEDTUBE
7,PVSAT,->,SAO2
8,EXPCO2,->,VENTLUNG
9,HREKG,->,HRSAT
10,HRBP,->,ERRLOWOUTPUT
11,HRBP,->,HR
12,LVFAILURE,->,HISTORY
13,LVEDVOLUME,->,HYPOVOLEMIA
14,LVEDVOLUME,->,PCWP
15,LVEDVOLUME,->,CVP
16,HYPOVOLEMIA,->,ANAPHYLAXIS
17,HRSAT,->,ERRCAUTER
18,PAP,->,PULMEMBOLUS
19,VENTTUBE,->,PRESS
20,VENTALV,->,MINVOLSET
21,ARTCO2,->,EXPCO2
22,HR,->,HREKG
23,HR,->,CATECHOL
24,HR,->,CO
25,CO,->,STROKEVOLUME
26,CO,->,BP
27,CO,->,TPR
28,TPR,->,BP
29,SHUNT,->,INTUBATION
