ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,VENTMACH,->,MINVOLSET
4,VENTMACH,->,VENTTUBE
5,HREKG,->,ERRCAUTER
6,HREKG,->,HRSAT
7,HRBP,->,CATECHOL
8,HRBP,->,HR
9,KINKEDTUBE,->,INSUFFANESTH
10,LVFAILURE,->,HISTORY
11,LVEDVOLUME,->,HYPOVOLEMIA
12,LVEDVOLUME,->,PCWP
13,LVEDVOLUME,->,CVP
14,HYPOVOLEMIA,->,FIO2
15,VENTALV,->,DISCONNECT
16,VENTALV,->,MINVOL
17,VENTALV,->,ARTCO2
18,HR,->,HREKG
19,HR,->,CO
20,CO,->,STROKEVOLUME
21,BP,->,TPR
22,SHUNT,->,INTUBATION
23,PULMEMBOLUS,->,PAP
24,PULMEMBOLUS,->,SHUNT
