ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTTUBE
3,VENTLUNG,->,VENTALV
4,MINVOLSET,->,VENTMACH
5,PRESS,->,KINKEDTUBE
6,HREKG,->,HRSAT
7,ERRCAUTER,->,HREKG
8,HRBP,->,ERRLOWOUTPUT
9,MINVOL,->,VENTLUNG
10,MINVOL,->,FIO2
11,LVFAILURE,->,HISTORY
12,LVFAILURE,->,SHUNT
13,LVEDVOLUME,->,HYPOVOLEMIA
14,LVEDVOLUME,->,CVP
15,HRSAT,->,CATECHOL
16,INTUBATION,->,MINVOL
17,VENTTUBE,->,DISCONNECT
18,VENTALV,->,ARTCO2
19,CATECHOL,->,TPR
20,HR,->,ERRCAUTER
21,HR,->,HRBP
22,HR,->,CO
23,CO,->,STROKEVOLUME
24,CO,->,BP
25,TPR,->,BP
26,PCWP,->,LVEDVOLUME
27,SHUNT,->,INTUBATION
28,PULMEMBOLUS,->,EXPCO2
