ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTMACH,->,MINVOLSET
3,VENTMACH,->,VENTTUBE
4,PVSAT,->,SAO2
5,HREKG,->,HRSAT
6,HRBP,->,ERRLOWOUTPUT
7,HRBP,->,HR
8,MINVOL,->,VENTALV
9,STROKEVOLUME,->,CO
10,LVFAILURE,->,HISTORY
11,LVEDVOLUME,->,HYPOVOLEMIA
12,LVEDVOLUME,->,PCWP
13,LVEDVOLUME,->,CVP
14,HYPOVOLEMIA,->,STROKEVOLUME
15,HRSAT,->,ERRCAUTER
16,INTUBATION,->,SHUNT
17,VENTTUBE,->,VENTLUNG
18,VENTTUBE,->,DISCONNECT
19,VENTALV,->,ARTCO2
20,HR,->,CATECHOL
21,HR,->,CO
22,BP,->,TPR
23,TPR,->,INSUFFANESTH
24,SHUNT,->,PULMEMBOLUS
