ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,VENTMACH
4,DISCONNECT,->,VENTTUBE
5,PVSAT,->,SAO2
6,ERRLOWOUTPUT,->,HRBP
7,LVFAILURE,->,HISTORY
8,LVEDVOLUME,->,HYPOVOLEMIA
9,LVEDVOLUME,->,PCWP
10,LVEDVOLUME,->,CVP
11,HYPOVOLEMIA,->,CO
12,HRSAT,->,HREKG
13,HRSAT,->,ERRCAUTER
14,INTUBATION,->,SHUNT
15,VENTTUBE,->,MINVOLSET
16,VENTTUBE,->,PRESS
17,VENTALV,->,MINVOL
18,VENTALV,->,ARTCO2
19,HR,->,HRBP
20,HR,->,CATECHOL
21,HR,->,CO
22,CO,->,STROKEVOLUME
23,CO,->,BP
24,TPR,->,BP
