ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,VENTMACH,->,VENTTUBE
4,HREKG,->,HR
5,HRBP,->,ERRLOWOUTPUT
6,STROKEVOLUME,->,CO
7,LVFAILURE,->,STROKEVOLUME
8,LVFAILURE,->,LVEDVOLUME
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,HYPOVOLEMIA
11,LVEDVOLUME,->,PCWP
12,LVEDVOLUME,->,CVP
13,HRSAT,->,HREKG
14,HRSAT,->,ERRCAUTER
15,HISTORY,->,INSUFFANESTH
16,ANAPHYLAXIS,->,INTUBATION
17,VENTTUBE,->,VENTLUNG
18,VENTTUBE,->,DISCONNECT
19,VENTTUBE,->,PRESS
20,VENTALV,->,MINVOL
21,VENTALV,->,ARTCO2
22,ARTCO2,->,CATECHOL
23,HR,->,HRBP
24,HR,->,CO
25,TPR,->,BP
26,INSUFFANESTH,->,HYPOVOLEMIA
27,SHUNT,->,INTUBATION
28,SHUNT,->,PULMEMBOLUS
29,PULMEMBOLUS,->,PAP
30,SAO2,->,PVSAT
