ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,VENTLUNG,->,VENTALV
3,DISCONNECT,->,PRESS
4,VENTMACH,->,MINVOLSET
5,VENTMACH,->,VENTTUBE
6,FIO2,->,INSUFFANESTH
7,PVSAT,->,SAO2
8,EXPCO2,->,VENTLUNG
9,HREKG,->,ERRCAUTER
10,HREKG,->,HRSAT
11,HRBP,->,ERRLOWOUTPUT
12,HRBP,->,HR
13,LVFAILURE,->,HISTORY
14,LVEDVOLUME,->,PCWP
15,LVEDVOLUME,->,CVP
16,PAP,->,ANAPHYLAXIS
17,INTUBATION,->,SHUNT
18,VENTTUBE,->,DISCONNECT
19,VENTALV,->,ARTCO2
20,HR,->,HREKG
21,HR,->,CATECHOL
22,HR,->,CO
23,CO,->,STROKEVOLUME
24,CO,->,LVEDVOLUME
25,CO,->,BP
26,BP,->,TPR
27,PCWP,->,HYPOVOLEMIA
28,PULMEMBOLUS,->,PAP
