ID,Parent,Child,TrueOrFalse
0,X33,X103,true
1,X21,X29,true
2,X53,X139,true
3,X74,X113,true
4,X5,X11,true
5,X6,X166,true
6,X4,X61,true
7,X96,X181,true
8,X4,X27,true
9,X21,X72,true
10,X25,X125,true
11,X59,X138,true
12,X37,X86,true
13,X5,X16,true
14,X52,X63,true
15,X81,X191,true
16,X14,X70,true
17,X20,X141,true
18,X74,X143,true
19,X38,X50,true
20,X127,X168,true
21,X28,X48,true
22,X8,X36,true
23,X38,X98,true
24,X39,X164,true
25,X95,X161,true
26,X41,X171,true
27,X17,X78,true
28,X40,X61,true
29,X78,X151,true
30,X0,X192,true
31,X33,X131,true
32,X5,X19,true
33,X130,X148,true
34,X41,X43,true
35,X0,X88,true
36,X71,X176,true
37,X8,X35,true
38,X0,X33,true
39,X38,X43,true
40,X24,X102,true
41,X0,X6,true
42,X44,X110,true
43,X1,X25,true
44,X90,X118,true
45,X3,X27,true
46,X126,X135,true
47,X24,X119,true
48,X0,X4,true
49,X20,X101,true
50,X0,X175,true
51,X3,X183,true
52,X69,X88,true
53,X0,X2,true
54,X10,X137,true
55,X77,X179,true
56,X100,X152,true
57,X14,X64,true
58,X120,X184,true
59,X8,X182,true
60,X5,X18,true
61,X142,X188,true
62,X54,X141,true
63,X14,X30,true
64,X7,X116,true
65,X3,X82,true
66,X31,X172,true
67,X35,X115,true
68,X114,X126,true
69,X18,X50,true
70,X22,X84,true
71,X7,X22,true
72,X28,X153,true
73,X78,X106,true
74,X5,X140,true
75,X34,X44,true
76,X104,X108,true
77,X44,X98,true
78,X17,X38,true
79,X47,X193,false
80,X83,X88,false
81,X74,X29,false
82,X134,X54,false
83,X136,X108,false
84,X147,X11,false
85,X72,X113,false
86,X98,X0,false
87,X147,X61,false
88,X93,X61,false
89,X77,X54,false
90,X85,X147,false
91,X79,X190,false
92,X159,X32,false
93,X19,X67,false
94,X132,X152,false
95,X11,X105,false
96,X100,X189,false
97,X32,X0,false
98,X74,X24,false
99,X137,X101,false
100,X21,X153,false
101,X66,X105,false
102,X100,X15,false
103,X168,X190,false
104,X32,X180,false
105,X122,X46,false
106,X148,X140,false
107,X167,X59,false
108,X176,X155,false
109,X196,X191,false
110,X20,X105,false
111,X110,X190,false
112,X184,X41,false
113,X80,X172,false
114,X161,X73,false
115,X165,X107,false
116,X177,X116,false
117,X119,X150,false
118,X195,X131,false
119,X89,X107,false
120,X82,X7,false
121,X126,X125,false
122,X16,X70,false
123,X17,X52,false
124,X20,X47,false
125,X63,X38,false
126,X145,X40,false
127,X1,X127,false
128,X158,X102,false
129,X2,X91,false
130,X51,X182,false
131,X23,X159,false
132,X72,X110,false
133,X93,X151,false
134,X180,X82,false
135,X143,X68,false
136,X93,X133,false
137,X165,X103,false
138,X76,X31,false
139,X82,X170,false
140,X37,X184,false
141,X32,X76,false
142,X91,X10,false
143,X117,X78,false
144,X138,X144,false
145,X196,X17,false
146,X133,X14,false
147,X119,X135,false
148,X10,X40,false
149,X112,X188,false
150,X17,X120,false
151,X75,X52,false
152,X140,X109,false
153,X30,X168,false
154,X83,X84,false
155,X189,X173,false
156,X97,X122,false
157,X74,X127,false
