ID,Parent,Child,TrueOrFalse
0,X13,X40,true
1,X22,X84,true
2,X65,X185,true
3,X4,X137,true
4,X4,X27,true
5,X25,X125,true
6,X20,X141,true
7,X41,X171,true
8,X38,X43,true
9,X9,X10,true
10,X78,X193,true
11,X104,X135,true
12,X21,X67,true
13,X74,X143,true
14,X20,X85,true
15,X30,X80,true
16,X11,X22,true
17,X163,X181,true
18,X109,X155,true
19,X3,X82,true
20,X38,X111,true
21,X14,X64,true
22,X33,X134,true
23,X6,X28,true
24,X18,X194,true
25,X9,X51,true
26,X127,X168,true
27,X7,X77,true
28,X18,X126,true
29,X41,X49,true
30,X3,X136,true
31,X86,X165,true
32,X23,X154,true
33,X36,X177,true
34,X43,X136,true
35,X35,X129,true
36,X53,X187,true
37,X67,X185,true
38,X8,X42,true
39,X81,X169,true
40,X24,X121,true
41,X41,X122,true
42,X16,X173,true
43,X39,X75,true
44,X9,X13,true
45,X17,X38,true
46,X44,X130,true
47,X90,X138,true
48,X0,X1,true
49,X3,X119,true
50,X17,X78,true
51,X24,X104,true
52,X8,X182,true
53,X30,X32,true
54,X0,X57,true
55,X54,X68,true
56,X175,X179,true
57,X0,X76,true
58,X27,X31,true
59,X9,X105,true
60,X7,X91,true
61,X120,X128,true
62,X18,X40,true
63,X7,X54,true
64,X3,X145,true
65,X7,X65,true
66,X99,X159,true
67,X20,X150,true
68,X0,X38,true
69,X0,X12,true
70,X0,X5,true
71,X21,X72,true
72,X47,X93,true
73,X0,X3,true
74,X3,X183,true
75,X65,X89,true
76,X65,X149,true
77,X3,X27,true
78,X126,X135,true
79,X87,X155,false
80,X77,X196,false
81,X0,X132,false
82,X112,X73,false
83,X187,X194,false
84,X25,X4,false
85,X138,X129,false
86,X67,X143,false
87,X100,X161,false
88,X96,X88,false
89,X187,X172,false
90,X166,X154,false
91,X195,X73,false
92,X0,X45,false
93,X194,X12,false
94,X83,X151,false
95,X166,X117,false
96,X16,X89,false
97,X127,X186,false
98,X10,X21,false
99,X161,X185,false
100,X136,X65,false
101,X140,X1,false
102,X82,X17,false
103,X165,X144,false
104,X49,X182,false
105,X135,X51,false
106,X199,X59,false
107,X34,X148,false
108,X116,X134,false
109,X38,X49,false
110,X38,X71,false
111,X130,X121,false
112,X8,X88,false
113,X52,X36,false
114,X50,X36,false
115,X131,X87,false
116,X81,X185,false
117,X162,X150,false
118,X91,X48,false
119,X79,X21,false
120,X113,X176,false
121,X164,X66,false
122,X157,X154,false
123,X43,X190,false
124,X118,X63,false
125,X39,X1,false
126,X195,X66,false
127,X45,X96,false
128,X164,X186,false
129,X150,X116,false
130,X121,X113,false
131,X69,X123,false
132,X165,X172,false
133,X184,X96,false
134,X82,X128,false
135,X47,X111,false
136,X107,X13,false
137,X119,X46,false
138,X131,X48,false
139,X29,X181,false
140,X178,X10,false
141,X197,X125,false
142,X62,X179,false
143,X100,X80,false
144,X165,X123,false
145,X114,X68,false
146,X145,X26,false
147,X172,X53,false
148,X176,X23,false
149,X8,X141,false
150,X150,X42,false
151,X2,X34,false
152,X191,X118,false
153,X94,X74,false
154,X134,X188,false
155,X95,X133,false
156,X80,X119,false
157,X104,X44,false
