ID,Parent,Child,TrueOrFalse
0,X9,X17,true
1,X21,X130,true
2,X19,X66,true
3,X23,X154,true
4,X38,X43,true
5,X43,X92,true
6,X16,X17,true
7,X27,X154,true
8,X27,X31,true
9,X3,X58,true
10,X89,X190,true
11,X6,X28,true
12,X5,X140,true
13,X0,X3,true
14,X55,X157,true
15,X60,X133,true
16,X75,X121,true
17,X103,X108,true
18,X43,X199,true
19,X3,X92,true
20,X96,X181,true
21,X78,X106,true
22,X99,X159,true
23,X7,X132,true
24,X60,X128,true
25,X78,X116,true
26,X64,X191,true
27,X43,X136,true
28,X3,X136,true
29,X9,X187,true
30,X93,X175,true
31,X125,X144,true
32,X66,X95,true
33,X7,X22,true
34,X21,X86,true
35,X3,X36,true
36,X0,X60,true
37,X0,X6,true
38,X3,X183,true
39,X20,X134,true
40,X120,X163,true
41,X38,X157,true
42,X17,X78,true
43,X3,X97,true
44,X83,X96,true
45,X34,X101,true
46,X20,X165,true
47,X59,X79,true
48,X9,X123,true
49,X81,X196,true
50,X39,X75,true
51,X9,X10,true
52,X7,X9,true
53,X53,X125,true
54,X50,X112,true
55,X3,X8,true
56,X43,X66,true
57,X0,X33,true
58,X7,X21,true
59,X65,X194,true
60,X81,X163,true
61,X7,X149,true
62,X32,X102,true
63,X104,X108,true
64,X90,X138,true
65,X25,X195,true
66,X9,X176,true
67,X0,X23,true
68,X59,X83,true
69,X5,X7,true
70,X23,X180,true
71,X7,X33,true
72,X32,X84,true
73,X53,X187,true
74,X0,X91,true
75,X3,X69,true
76,X59,X183,true
77,X18,X89,true
78,X9,X13,true
79,X197,X138,false
80,X196,X1,false
81,X14,X132,false
82,X172,X9,false
83,X37,X101,false
84,X127,X100,false
85,X164,X27,false
86,X177,X126,false
87,X191,X95,false
88,X149,X87,false
89,X156,X147,false
90,X126,X55,false
91,X71,X45,false
92,X99,X142,false
93,X128,X34,false
94,X137,X181,false
95,X61,X17,false
96,X179,X167,false
97,X52,X150,false
98,X196,X141,false
99,X25,X70,false
100,X25,X167,false
101,X170,X125,false
102,X149,X163,false
103,X178,X119,false
104,X176,X1,false
105,X143,X31,false
106,X34,X117,false
107,X126,X76,false
108,X172,X98,false
109,X99,X119,false
110,X40,X156,false
111,X168,X187,false
112,X51,X188,false
113,X26,X90,false
114,X35,X39,false
115,X51,X17,false
116,X21,X149,false
117,X50,X144,false
118,X159,X30,false
119,X143,X135,false
120,X78,X5,false
121,X2,X12,false
122,X11,X186,false
123,X94,X33,false
124,X143,X197,false
125,X177,X144,false
126,X39,X12,false
127,X156,X150,false
128,X118,X59,false
129,X136,X86,false
130,X92,X190,false
131,X36,X73,false
132,X1,X189,false
133,X104,X114,false
134,X96,X120,false
135,X111,X106,false
136,X57,X97,false
137,X141,X69,false
138,X95,X165,false
139,X3,X38,false
140,X111,X45,false
141,X167,X110,false
142,X164,X137,false
143,X92,X53,false
144,X34,X83,false
145,X29,X198,false
146,X12,X86,false
147,X162,X106,false
148,X70,X13,false
149,X96,X67,false
150,X140,X3,false
151,X166,X12,false
152,X53,X83,false
153,X100,X18,false
154,X155,X84,false
155,X78,X66,false
156,X172,X120,false
157,X26,X61,false
