ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,DISCONNECT,->,VENTTUBE
4,HREKG,->,HRSAT
5,ERRLOWOUTPUT,->,HRBP
6,STROKEVOLUME,->,CO
7,LVFAILURE,->,LVEDVOLUME
8,LVEDVOLUME,->,HYPOVOLEMIA
9,LVEDVOLUME,->,PCWP
10,LVEDVOLUME,->,CVP
11,HYPOVOLEMIA,->,STROKEVOLUME
12,HRSAT,->,ERRCAUTER
13,HISTORY,->,LVFAILURE
14,INTUBATION,->,VENTALV
15,INTUBATION,->,SHUNT
16,VENTALV,->,MINVOL
17,VENTALV,->,ARTCO2
18,CATECHOL,->,HR
19,HR,->,HREKG
20,HR,->,HRBP
21,HR,->,CO
22,BP,->,TPR
