ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTMACH,->,MINVOLSET
4,PVSAT,->,SAO2
5,EXPCO2,->,INTUBATION
6,HREKG,->,HRSAT
7,ERRCAUTER,->,HREKG
8,HRBP,->,ERRLOWOUTPUT
9,MINVOL,->,VENTALV
10,STROKEVOLUME,->,LVFAILURE
11,STROKEVOLUME,->,HYPOVOLEMIA
12,STROKEVOLUME,->,CO
13,LVFAILURE,->,LVEDVOLUME
14,LVFAILURE,->,HISTORY
15,LVEDVOLUME,->,PCWP
16,LVEDVOLUME,->,CVP
17,HYPOVOLEMIA,->,LVEDVOLUME
18,VENTTUBE,->,DISCONNECT
19,VENTTUBE,->,VENTMACH
20,VENTALV,->,ARTCO2
21,CATECHOL,->,TPR
22,HR,->,HREKG
23,HR,->,HRBP
24,HR,->,CATECHOL
25,HR,->,CO
26,CO,->,BP
27,TPR,->,BP
28,PULMEMBOLUS,->,SHUNT
