ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,VENTMACH,->,VENTTUBE
4,PVSAT,->,SAO2
5,HREKG,->,HRSAT
6,ERRCAUTER,->,HREKG
7,ERRCAUTER,->,HRSAT
8,ERRLOWOUTPUT,->,HRBP
9,KINKEDTUBE,->,PRESS
10,STROKEVOLUME,->,CO
11,LVEDVOLUME,->,HYPOVOLEMIA
12,LVEDVOLUME,->,HISTORY
13,LVEDVOLUME,->,PCWP
14,HYPOVOLEMIA,->,STROKEVOLUME
15,HISTORY,->,STROKEVOLUME
16,HISTORY,->,LVFAILURE
17,INTUBATION,->,SHUNT
18,VENTTUBE,->,DISCONNECT
19,VENTTUBE,->,VENTALV
20,VENTALV,->,VENTLUNG
21,VENTALV,->,MINVOL
22,VENTALV,->,ARTCO2
23,CATECHOL,->,HR
24,CATECHOL,->,TPR
25,ARTCO2,->,CATECHOL
26,HR,->,HREKG
27,HR,->,HRBP
28,HR,->,CO
29,CO,->,BP
30,TPR,->,BP
31,CVP,->,LVEDVOLUME
