ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,MINVOLSET,->,VENTMACH
3,DISCONNECT,->,PRESS
4,PVSAT,->,SAO2
5,HREKG,->,HRSAT
6,MINVOL,->,INTUBATION
7,MINVOL,->,VENTTUBE
8,MINVOL,->,VENTALV
9,STROKEVOLUME,->,CO
10,LVFAILURE,->,LVEDVOLUME
11,LVFAILURE,->,HISTORY
12,LVEDVOLUME,->,HYPOVOLEMIA
13,LVEDVOLUME,->,PCWP
14,LVEDVOLUME,->,CVP
15,HYPOVOLEMIA,->,STROKEVOLUME
16,HRSAT,->,ERRCAUTER
17,HRSAT,->,HR
18,INTUBATION,->,SHUNT
19,VENTTUBE,->,MINVOLSET
20,VENTTUBE,->,DISCONNECT
21,VENTALV,->,ARTCO2
22,ARTCO2,->,EXPCO2
23,HR,->,HRBP
24,HR,->,CATECHOL
25,HR,->,CO
26,BP,->,TPR
27,SHUNT,->,PULMEMBOLUS
28,PULMEMBOLUS,->,PAP
