ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTLUNG,->,VENTALV
4,MINVOLSET,->,VENTMACH
5,DISCONNECT,->,HR
6,HRBP,->,ERRLOWOUTPUT
7,HRBP,->,HR
8,STROKEVOLUME,->,CO
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,CVP
11,HRSAT,->,HREKG
12,HRSAT,->,ERRCAUTER
13,INTUBATION,->,MINVOL
14,VENTTUBE,->,VENTLUNG
15,VENTALV,->,ARTCO2
16,CATECHOL,->,PVSAT
17,CATECHOL,->,ANAPHYLAXIS
18,HR,->,HRSAT
19,HR,->,CO
20,HR,->,INSUFFANESTH
21,BP,->,FIO2
22,TPR,->,BP
23,PCWP,->,LVEDVOLUME
24,PCWP,->,HYPOVOLEMIA
25,SAO2,->,CATECHOL
