ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,PVSAT
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,MINVOL
4,VENTLUNG,->,VENTALV
5,MINVOLSET,->,VENTMACH
6,VENTMACH,->,VENTTUBE
7,FIO2,->,PVSAT
8,HREKG,->,HRSAT
9,ERRCAUTER,->,HREKG
10,ERRLOWOUTPUT,->,HRBP
11,LVFAILURE,->,HISTORY
12,LVFAILURE,->,ANAPHYLAXIS
13,LVEDVOLUME,->,LVFAILURE
14,LVEDVOLUME,->,PCWP
15,HYPOVOLEMIA,->,VENTLUNG
16,HRSAT,->,CATECHOL
17,INTUBATION,->,VENTALV
18,INTUBATION,->,INSUFFANESTH
19,VENTTUBE,->,DISCONNECT
20,VENTTUBE,->,PRESS
21,VENTTUBE,->,KINKEDTUBE
22,VENTALV,->,PVSAT
23,VENTALV,->,ARTCO2
24,CATECHOL,->,HR
25,HR,->,HRBP
26,HR,->,CO
27,BP,->,PVSAT
28,TPR,->,BP
29,PCWP,->,HYPOVOLEMIA
30,INSUFFANESTH,->,SHUNT
31,SHUNT,->,PULMEMBOLUS
32,CVP,->,LVEDVOLUME
