ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,MINVOLSET,->,VENTMACH
4,VENTMACH,->,VENTTUBE
5,PVSAT,->,SAO2
6,HREKG,->,HRSAT
7,ERRCAUTER,->,HREKG
8,ERRCAUTER,->,HRSAT
9,HRBP,->,ERRLOWOUTPUT
10,MINVOL,->,VENTALV
11,STROKEVOLUME,->,CO
12,LVFAILURE,->,STROKEVOLUME
13,LVFAILURE,->,HISTORY
14,LVEDVOLUME,->,LVFAILURE
15,LVEDVOLUME,->,HYPOVOLEMIA
16,LVEDVOLUME,->,PCWP
17,LVEDVOLUME,->,CVP
18,HYPOVOLEMIA,->,STROKEVOLUME
19,HRSAT,->,HR
20,INTUBATION,->,SHUNT
21,VENTTUBE,->,DISCONNECT
22,VENTTUBE,->,PRESS
23,VENTALV,->,PVSAT
24,VENTALV,->,ARTCO2
25,CATECHOL,->,CO
26,HR,->,HRBP
27,HR,->,CATECHOL
28,CO,->,BP
29,BP,->,TPR
30,PULMEMBOLUS,->,PAP
31,PULMEMBOLUS,->,SHUNT
