ID,Variable1,Dependency,Variable2
1,MINVOLSET,->,VENTMACH
2,VENTMACH,->,VENTTUBE
3,PVSAT,->,SAO2
4,HREKG,->,HRSAT
5,HRBP,->,ERRLOWOUTPUT
6,HRBP,->,HR
7,MINVOL,->,VENTALV
8,STROKEVOLUME,->,BP
9,LVFAILURE,->,HISTORY
10,LVEDVOLUME,->,HYPOVOLEMIA
11,LVEDVOLUME,->,PCWP
12,HRSAT,->,ERRCAUTER
13,HISTORY,->,CVP
14,INTUBATION,->,SHUNT
15,VENTTUBE,->,DISCONNECT
16,VENTTUBE,->,PRESS
17,VENTTUBE,->,MINVOL
18,VENTALV,->,VENTLUNG
19,VENTALV,->,EXPCO2
20,VENTALV,->,INTUBATION
21,VENTALV,->,ARTCO2
22,CATECHOL,->,HRBP
23,HR,->,HREKG
24,HR,->,CO
25,CO,->,STROKEVOLUME
26,CO,->,LVFAILURE
27,BP,->,TPR
28,SHUNT,->,PULMEMBOLUS
29,CVP,->,LVEDVOLUME
