ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,VENTALV
2,MINVOLSET,->,VENTMACH
3,DISCONNECT,->,VENTTUBE
4,DISCONNECT,->,ARTCO2
5,PVSAT,->,SAO2
6,ERRLOWOUTPUT,->,HRBP
7,LVFAILURE,->,LVEDVOLUME
8,LVFAILURE,->,HISTORY
9,LVEDVOLUME,->,PCWP
10,LVEDVOLUME,->,CVP
11,HYPOVOLEMIA,->,STROKEVOLUME
12,HYPOVOLEMIA,->,LVEDVOLUME
13,INTUBATION,->,SHUNT
14,VENTTUBE,->,VENTLUNG
15,VENTTUBE,->,PRESS
16,CATECHOL,->,HR
17,ARTCO2,->,EXPCO2
18,HR,->,HRBP
19,HR,->,CO
20,TPR,->,CATECHOL
21,TPR,->,BP
22,PULMEMBOLUS,->,SHUNT
