ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,VENTMACH
4,VENTMACH,->,VENTTUBE
5,PVSAT,->,SAO2
6,ERRCAUTER,->,HREKG
7,ERRCAUTER,->,HRSAT
8,HRBP,->,ERRLOWOUTPUT
9,MINVOL,->,MINVOLSET
10,MINVOL,->,INTUBATION
11,STROKEVOLUME,->,LVFAILURE
12,STROKEVOLUME,->,CO
13,LVFAILURE,->,LVEDVOLUME
14,LVFAILURE,->,HISTORY
15,LVEDVOLUME,->,HYPOVOLEMIA
16,LVEDVOLUME,->,PCWP
17,LVEDVOLUME,->,CVP
18,INTUBATION,->,SHUNT
19,VENTTUBE,->,DISCONNECT
20,VENTTUBE,->,PRESS
21,VENTALV,->,MINVOL
22,VENTALV,->,ARTCO2
23,CATECHOL,->,HR
24,HR,->,HREKG
25,HR,->,HRBP
26,HR,->,HRSAT
27,HR,->,CO
28,CO,->,BP
29,TPR,->,BP
30,PULMEMBOLUS,->,KINKEDTUBE
