ID,Parent,Child,TrueOrFalse
0,X8,X43,true
1,X27,X31,true
2,X5,X38,true
3,X7,X75,true
4,X2,X61,true
5,X2,X66,true
6,X68,X95,true
7,X0,X36,true
8,X27,X95,true
9,X35,X84,true
10,X6,X59,true
11,X17,X48,true
12,X1,X9,true
13,X1,X30,true
14,X37,X83,true
15,X1,X98,true
16,X2,X12,true
17,X0,X45,true
18,X1,X26,true
19,X23,X48,true
20,X38,X51,true
21,X11,X81,true
22,X22,X35,true
23,X7,X16,true
24,X21,X85,true
25,X5,X21,true
26,X4,X24,true
27,X27,X82,true
28,X12,X86,true
29,X27,X39,true
30,X37,X64,true
31,X15,X42,true
32,X18,X58,true
33,X10,X11,true
34,X1,X28,true
35,X8,X25,true
36,X56,X70,true
37,X1,X51,true
38,X18,X33,true
39,X54,X13,false
40,X59,X62,false
41,X35,X20,false
42,X48,X7,false
43,X3,X21,false
44,X62,X71,false
45,X20,X67,false
46,X41,X28,false
47,X61,X93,false
48,X31,X76,false
49,X59,X1,false
50,X67,X75,false
51,X11,X31,false
52,X17,X72,false
53,X26,X92,false
54,X39,X54,false
55,X8,X33,false
56,X95,X73,false
57,X74,X41,false
58,X13,X38,false
59,X4,X54,false
60,X21,X73,false
61,X34,X72,false
62,X49,X31,false
63,X21,X15,false
64,X91,X67,false
65,X16,X36,false
66,X61,X23,false
67,X20,X93,false
68,X6,X67,false
69,X4,X14,false
70,X35,X63,false
71,X34,X30,false
72,X21,X42,false
73,X86,X30,false
74,X38,X61,false
75,X11,X10,false
76,X4,X36,false
77,X79,X4,false
